amount,pickup_time,startX,startY,endX,endY 
1,2013-11-18 16:26:36,-73.9795173,-40.7611421,-73.9527214,-40.7723305
1,2013-11-18 16:26:37,-73.994709,-40.745383,-73.988578,-40.737147
1,2013-11-18 16:26:37,-73.993262,-40.72958,-73.9799722,-40.7605248
1,2013-11-18 16:26:37,-74.007544,-40.715433,-73.9895711,-40.702514
1,2013-11-18 16:26:38,-73.9922886,-40.7252502,-73.959493,-40.817007
1,2013-11-18 16:26:38,-73.994143,-40.7247628,-73.991563,-40.749706
3,2013-11-18 16:26:38,-73.9792861,-40.7528022,-73.9901341,-40.7516588
1,2013-11-18 16:26:39,-73.9769665,-40.7559713,-73.9870177,-40.7610365
2,2013-11-18 16:26:39,-73.9544814,-40.778137,-73.8625558,-40.7688802
2,2013-11-18 16:26:39,-73.7897465,-40.6433607,-73.9814414,-40.7635839
1,2013-11-18 16:26:39,-73.974648,-40.753367,-73.992006,-40.749101
1,2013-11-18 16:26:39,-73.973959,-40.751441,-73.9928078,-40.7683703
1,2013-11-18 16:26:39,-73.982727,-40.745181,-73.9877652,-40.7497921
1,2013-11-18 16:26:41,-73.9945259,-40.7609247,-73.980036,-40.765521
1,2013-11-18 16:26:41,-73.9677605,-40.768594,-73.953438,-40.791085
2,2013-11-18 16:26:41,-73.9647558,-40.764057,-73.9544814,-40.778137
2,2013-11-18 16:26:41,-73.985753,-40.726988,-74.1783402,-40.6896104
1,2013-11-18 16:26:42,-74.006294,-40.733742,-73.996952,-40.72388
1,2013-11-18 16:26:42,-73.985696,-40.744008,-73.9728511,-40.7616152
1,2013-11-18 16:26:42,-73.9876044,-40.7704103,-73.9638244,-40.7979367
1,2013-11-18 16:26:42,-73.9731439,-40.7584614,-73.9714037,-40.7635979
1,2013-11-18 16:26:43,-73.979238,-40.747068,-73.990945,-40.739673
1,2013-11-18 16:26:44,-74.008051,-40.7393804,-73.9881523,-40.737729
1,2013-11-18 16:26:44,-73.9716824,-40.7871636,-73.991692,-40.735204
1,2013-11-18 16:26:45,-73.9868238,-40.751088,-73.979967,-40.739168
1,2013-11-18 16:26:45,-73.9631882,-40.7717236,-73.980112,-40.770529
1,2013-11-18 16:26:45,-73.9823574,-40.7623343,-73.9715991,-40.7438304
1,2013-11-18 16:26:45,-73.9781397,-40.763023,-73.9897914,-40.7572335
1,2013-11-18 16:26:46,-73.984261,-40.740172,-73.99505,-40.734034
1,2013-11-18 16:26:46,-73.9547388,-40.7833046,-73.98987,-40.725582
1,2013-11-18 16:26:46,-73.9485053,-40.7823112,-73.922195,-40.760475
1,2013-11-18 16:26:46,-73.9534887,-40.7794971,-73.9574044,-40.7827919
1,2013-11-18 16:26:46,-73.9673032,-40.7692257,-73.967727,-40.762851
1,2013-11-18 16:26:47,-73.9488464,-40.7858573,-73.960279,-40.757197
3,2013-11-18 16:26:47,-73.9906194,-40.7509969,-73.975558,-40.752116
1,2013-11-18 16:26:47,-73.9634238,-40.7618593,-73.972692,-40.749157
1,2013-11-18 16:26:47,-73.8739364,-40.7737968,-73.9684787,-40.7589518
1,2013-11-18 16:26:48,-73.99658,-40.742811,-73.9737663,-40.7603636
2,2013-11-18 16:26:48,-73.9786487,-40.7858192,-73.98209,-40.7746427
2,2013-11-18 16:26:49,-73.969127,-40.7667187,-73.9578658,-40.7821571
1,2013-11-18 16:26:49,-73.955251,-40.71814,-74.004168,-40.74769
1,2013-11-18 16:26:49,-73.973571,-40.779478,-73.979076,-40.766876
2,2013-11-18 16:26:49,-73.9873016,-40.7389006,-73.9908872,-40.7659147
1,2013-11-18 16:26:50,-73.9854922,-40.747168,-73.981109,-40.744498
1,2013-11-18 16:26:51,-73.9398609,-40.8411266,-73.9522132,-40.8189073
1,2013-11-18 16:26:51,-73.9499424,-40.7720657,-73.9546771,-40.7655778
2,2013-11-18 16:26:52,-73.9649361,-40.7724629,-73.952801,-40.7681524
1,2013-11-18 16:26:52,-73.9718586,-40.7629781,-73.9638433,-40.7653085
1,2013-11-18 16:26:53,-73.9448126,-40.7791055,-73.9550881,-40.7733306
2,2013-11-18 16:26:53,-73.988708,-40.7485042,-73.988708,-40.7485042
1,2013-11-18 16:26:55,-73.981848,-40.766287,-73.979024,-40.756032
1,2013-11-18 16:26:55,-73.964687,-40.775677,-73.9832025,-40.7503045
2,2013-11-18 16:26:55,-73.965291,-40.7593108,-73.9818452,-40.7366007
3,2013-11-18 16:26:55,-74.010465,-40.711535,-73.986013,-40.7573404
1,2013-11-18 16:26:56,-73.9833766,-40.7660319,-73.988626,-40.7313099
1,2013-11-18 16:26:56,-73.9875431,-40.7198309,-73.958416,-40.719189
1,2013-11-18 16:26:56,-73.9448126,-40.7791055,-73.8713344,-40.7738377
1,2013-11-18 16:26:56,-73.9620184,-40.7678094,-73.992006,-40.749101
1,2013-11-18 16:26:56,-73.9962976,-40.7533937,-74.009654,-40.722785
1,2013-11-18 16:26:56,-73.9870177,-40.7610365,-73.9774168,-40.7553543
1,2013-11-18 16:26:57,-73.7898948,-40.6468309,-73.9521898,-40.7730148
1,2013-11-18 16:26:57,-73.9827118,-40.7567712,-73.9751347,-40.7584861
1,2013-11-18 16:26:58,-73.9598562,-40.773644,-73.999868,-40.7204322
1,2013-11-18 16:26:58,-74.006624,-40.731669,-74.0076496,-40.7481843
2,2013-11-18 16:26:58,-73.985552,-40.7579667,-73.974915,-40.761667
1,2013-11-18 16:26:59,-73.9820402,-40.7705153,-73.9823574,-40.7623343
1,2013-11-18 16:26:59,-73.9740539,-40.7572106,-73.9583631,-40.7688015
2,2013-11-18 16:26:59,-73.9542477,-40.7661654,-73.9789596,-40.7501762
1,2013-11-18 16:26:59,-73.8713344,-40.7738377,-73.988149,-40.6933026
5,2013-11-18 16:27:00,-73.9758767,-40.7547048,-73.972588,-40.753318
1,2013-11-18 16:27:00,-73.9822537,-40.7573902,-73.9906194,-40.7509969
1,2013-11-18 16:27:00,-73.957441,-40.761789,-73.9757414,-40.7470648
1,2013-11-18 16:27:00,-73.9499424,-40.7720657,-73.9616082,-40.7643653
1,2013-11-18 16:27:00,-73.9984031,-40.7261225,-73.985488,-40.752935
6,2013-11-18 16:27:00,-73.975591,-40.75786,-73.9760403,-40.7514368
1,2013-11-18 16:27:00,-73.7831028,-40.6446269,-73.9507993,-40.7749252
1,2013-11-18 16:27:00,-73.993147,-40.727867,-73.978116,-40.757284
1,2013-11-18 16:27:00,-73.9706085,-40.7615514,-73.988592,-40.746036
1,2013-11-18 16:27:00,-73.964476,-40.7730963,-73.9838503,-40.770478
1,2013-11-18 16:27:00,-74.004861,-40.741642,-73.992805,-40.742901
5,2013-11-18 16:27:00,-73.9493307,-40.785194,-73.9631538,-40.7691229
1,2013-11-18 16:27:00,-73.870419,-40.7735296,-74.005269,-40.728853
3,2013-11-18 16:27:00,-73.9783711,-40.7524145,-73.971677,-40.75457
1,2013-11-18 16:27:00,-73.9598562,-40.773644,-73.9719073,-40.7571246
2,2013-11-18 16:27:00,-73.9713117,-40.7927512,-73.9590068,-40.7834682
1,2013-11-18 16:27:00,-73.9760403,-40.7514368,-73.7947531,-40.6445811
6,2013-11-18 16:27:00,-73.9811168,-40.7742266,-73.9721756,-40.7864873
1,2013-11-18 16:27:00,-73.9822548,-40.7697921,-73.9444042,-40.7948104
6,2013-11-18 16:27:00,-73.9873016,-40.7389006,-73.992006,-40.749101
3,2013-11-18 16:27:00,-73.9673032,-40.7692257,-74.005545,-40.727157
5,2013-11-18 16:27:00,-73.9541758,-40.7814292,-73.947122,-40.775929
5,2013-11-18 16:27:00,-73.9545364,-40.7840339,-73.9698592,-40.7846108
5,2013-11-18 16:27:00,-73.9986589,-40.7552565,-73.9788008,-40.7774028
2,2013-11-18 16:27:00,-73.7844063,-40.6486035,-73.958319,-40.71728
1,2013-11-18 16:27:00,-74.005187,-40.719838,-73.997987,-40.732946
1,2013-11-18 16:27:00,-73.9693961,-40.7902981,-73.9811523,-40.7792635
5,2013-11-18 16:27:00,-73.990067,-40.746659,-73.9896878,-40.7522886
4,2013-11-18 16:27:00,-73.9647985,-40.7599854,-73.9807424,-40.7477017
5,2013-11-18 16:27:00,-73.9567991,-40.7749613,-73.9461529,-40.7955522
1,2013-11-18 16:27:00,-73.9808828,-40.7592744,-73.9588148,-40.7808569
1,2013-11-18 16:27:00,-73.946656,-40.772351,-73.9704178,-40.7457396
2,2013-11-18 16:27:00,-73.9539832,-40.7788196,-73.9885986,-40.7228523
1,2013-11-18 16:27:00,-73.988578,-40.737147,-73.9723599,-40.7622894
1,2013-11-18 16:27:00,-73.964476,-40.7730963,-73.9560833,-40.7788122
3,2013-11-18 16:27:00,-73.7912621,-40.6458887,-73.986399,-40.7517
1,2013-11-18 16:27:00,-73.9755454,-40.7760414,-73.9656637,-40.7903601
1,2013-11-18 16:27:00,-73.9832221,-40.7626973,-73.9901341,-40.7516588
3,2013-11-18 16:27:00,-73.9675327,-40.7602554,-73.9774355,-40.7495393
6,2013-11-18 16:27:00,-73.8625558,-40.7688802,-73.965291,-40.7593108
1,2013-11-18 16:27:00,-73.9769665,-40.7559713,-73.9527041,-40.7765623
1,2013-11-18 16:27:00,-73.98209,-40.7746427,-73.9657798,-40.7685831
1,2013-11-18 16:27:00,-73.9638244,-40.7979367,-73.9707647,-40.7884217
5,2013-11-18 16:27:00,-73.8640899,-40.7698229,-73.957888,-40.761175
1,2013-11-18 16:27:00,-74.008893,-40.709044,-73.976893,-40.722498
2,2013-11-18 16:27:00,-73.990945,-40.733978,-73.974915,-40.761667
1,2013-11-18 16:27:00,-73.9652167,-40.8060401,-73.9619961,-40.8055105
1,2013-11-18 16:27:00,-73.9689347,-40.7909308,-73.9760046,-40.7914402
2,2013-11-18 16:27:00,-73.9885656,-40.7691032,-73.9889506,-40.7634796
1,2013-11-18 16:27:00,-73.977196,-40.764324,-73.9919069,-40.7696238
2,2013-11-18 16:27:00,-73.8739364,-40.7737968,-73.959009,-40.718636
1,2013-11-18 16:27:00,-73.9610636,-40.7608639,-73.9550916,-40.7801739
1,2013-11-18 16:27:00,-73.8746247,-40.7738171,-73.992124,-40.697224
2,2013-11-18 16:27:00,-73.993814,-40.732731,-73.975343,-40.741274
1,2013-11-18 16:27:00,-73.9863908,-40.730361,-73.996952,-40.72388
6,2013-11-18 16:27:00,-73.972362,-40.756498,-73.990212,-40.731996
1,2013-11-18 16:27:00,-73.9852319,-40.7685835,-73.9703295,-40.7623299
1,2013-11-18 16:27:00,-73.9794353,-40.7355808,-73.995914,-40.732847
4,2013-11-18 16:27:00,-74.004031,-40.725513,-73.982228,-40.727846
1,2013-11-18 16:27:00,-73.962303,-40.778947,-73.9676094,-40.7561287
5,2013-11-18 16:27:00,-73.9749659,-40.7559569,-73.9652142,-40.7634317
3,2013-11-18 16:27:00,-73.992318,-40.743568,-73.973636,-40.76457
1,2013-11-18 16:27:00,-73.974457,-40.762293,-73.99111,-40.750319
5,2013-11-18 16:27:00,-73.9682154,-40.7679674,-73.9607012,-40.7782718
2,2013-11-18 16:27:00,-73.9896205,-40.720461,-73.9808828,-40.7592744
1,2013-11-18 16:27:00,-73.9636829,-40.7710455,-73.95231,-40.7688196
1,2013-11-18 16:27:00,-73.9606233,-40.7756697,-73.959722,-40.758663
1,2013-11-18 16:27:00,-73.94459095,-40.774259150000006,-73.9499424,-40.7720657
1,2013-11-18 16:27:00,-73.952801,-40.7681524,-73.998612,-40.732215
1,2013-11-18 16:27:00,-73.9875575,-40.7180342,-74.004026,-40.716871
5,2013-11-18 16:27:00,-73.98073,-40.782439,-73.9764349,-40.7882867
1,2013-11-18 16:27:00,-73.8746247,-40.7738171,-73.979076,-40.766876
5,2013-11-18 16:27:00,-73.9546771,-40.7655778,-74.0137307,-40.7137083
1,2013-11-18 16:27:00,-74.0128199,-40.702446,-74.011674,-40.709687
1,2013-11-18 16:27:00,-73.9733833,-40.7577472,-73.98156,-40.743882
2,2013-11-18 16:27:00,-73.951743,-40.777875,-73.9722156,-40.7498059
5,2013-11-18 16:27:00,-73.9344558,-40.7973103,-73.7891592,-40.6425836
1,2013-11-18 16:27:00,-73.989916,-40.735349,-73.9752226,-40.7552254
1,2013-11-18 16:27:00,-73.977655,-40.757912,-73.988194,-40.743451
6,2013-11-18 16:27:00,-73.9542477,-40.7661654,-73.973959,-40.751441
5,2013-11-18 16:27:00,-73.9811168,-40.7742266,-73.986222,-40.7672246
1,2013-11-18 16:27:00,-73.996476,-40.723686,-73.999848,-40.743425
1,2013-11-18 16:27:00,-73.9914166,-40.7298896,-73.9895958,-40.7415497
2,2013-11-18 16:27:00,-73.9737576,-40.7921407,-73.9677887,-40.8013053
1,2013-11-18 16:27:00,-74.0133531,-40.7165773,-74.002174,-40.72293
1,2013-11-18 16:27:00,-73.9940267,-40.7565119,-73.979724,-40.746402
6,2013-11-18 16:27:00,-73.99291,-40.747855,-73.9564729,-40.7713964
1,2013-11-18 16:27:00,-73.9522412,-40.7771924,-73.9909131,-40.7709763
1,2013-11-18 16:27:00,-73.8624542,-40.7686613,-73.99684,-40.737361
1,2013-11-18 16:27:00,-73.7898948,-40.6468309,-73.9769106,-40.7799947
1,2013-11-18 16:27:00,-74.0008783,-40.7100338,-73.9963043,-40.6983581
5,2013-11-18 16:27:00,-73.9610357,-40.8068259,-73.9673032,-40.7692257
5,2013-11-18 16:27:00,-73.977655,-40.757912,-73.9905265,-40.7402559
1,2013-11-18 16:27:00,-73.9665794,-40.7891097,-73.9665794,-40.7891097
5,2013-11-18 16:27:00,-73.9583631,-40.7688015,-73.956983,-40.762417
2,2013-11-18 16:27:00,-73.985488,-40.752935,-73.9810702,-40.7885135
1,2013-11-18 16:27:00,-73.9466003,-40.7806793,-73.988787,-40.753517
2,2013-11-18 16:27:00,-73.9537187,-40.782055,-73.93266,-40.795732
1,2013-11-18 16:27:00,-73.8659742,-40.7711808,-73.990276,-40.756567
5,2013-11-18 16:27:00,-74.0152242,-40.7098264,-74.0095774,-40.7381454
1,2013-11-18 16:27:00,-73.975343,-40.741274,-73.971713,-40.750494
1,2013-11-18 16:27:00,-73.988787,-40.753517,-73.991692,-40.735204
1,2013-11-18 16:27:00,-74.004688,-40.730321,-73.9654336,-40.7717839
1,2013-11-18 16:27:00,-74.004168,-40.74769,-73.9917953,-40.7646694
1,2013-11-18 16:27:00,-73.99007,-40.74088,-73.994262,-40.746004
1,2013-11-18 16:27:00,-73.96852,-40.754877,-73.975343,-40.741274
5,2013-11-18 16:27:00,-73.9783164,-40.778067,-73.9624527,-40.8048852
1,2013-11-18 16:27:00,-73.9850691,-40.7593949,-73.9746829,-40.7591101
1,2013-11-18 16:27:00,-73.9678348,-40.765354,-73.9513917,-40.7700816
1,2013-11-18 16:27:00,-73.974956,-40.790184,-73.9839855,-40.7804956
5,2013-11-18 16:27:00,-73.979483,-40.755405,-73.998486,-40.745294
5,2013-11-18 16:27:00,-73.9485506,-40.7739762,-73.999684,-40.738552
3,2013-11-18 16:27:00,-73.8739364,-40.7737968,-73.984341,-40.692121
5,2013-11-18 16:27:00,-74.0051843,-40.7513932,-73.9879839,-40.7408836
1,2013-11-18 16:27:00,-74.009063,-40.710887,-73.8739364,-40.7737968
1,2013-11-18 16:27:00,-73.998486,-40.745294,-74.004861,-40.741642
1,2013-11-18 16:27:00,-74.000399,-40.747767,-74.005366,-40.740945
1,2013-11-18 16:27:00,-73.952341,-40.783937,-73.9499424,-40.7720657
1,2013-11-18 16:27:00,-73.9728492,-40.7933947,-73.948541,-40.821487
1,2013-11-18 16:27:00,-73.9640105,-40.7737351,-73.9876044,-40.7704103
1,2013-11-18 16:27:00,-73.996952,-40.72388,-73.986147,-40.743389
1,2013-11-18 16:27:00,-73.986846,-40.745301,-74.001884,-40.719398
2,2013-11-18 16:27:00,-73.985696,-40.744008,-73.8640899,-40.7698229
1,2013-11-18 16:27:00,-73.9828071,-40.7617189,-73.9717687,-40.7921252
1,2013-11-18 16:27:00,-73.8640899,-40.7698229,-73.9977854,-40.7215815
1,2013-11-18 16:27:00,-73.9817423,-40.7463931,-74.0025769,-40.7560207
1,2013-11-18 16:27:00,-73.9479669,-40.7788085,-73.9512052,-40.7826258
6,2013-11-18 16:27:00,-73.9946486,-40.7658627,-74.001882,-40.750828
5,2013-11-18 16:27:00,-73.953438,-40.791085,-73.9570636,-40.7801184
1,2013-11-18 16:27:00,-74.0076496,-40.7481843,-73.995018,-40.73986
1,2013-11-18 16:27:00,-73.9788008,-40.7774028,-73.9885869,-40.7782003
1,2013-11-18 16:27:00,-73.987892,-40.75475,-73.9828783,-40.7667155
6,2013-11-18 16:27:00,-73.994709,-40.745383,-74.0081946,-40.749344
1,2013-11-18 16:27:00,-73.977827,-40.773656,-73.972553,-40.764898
1,2013-11-18 16:27:00,-73.989617,-40.747277,-73.9783711,-40.7524145
1,2013-11-18 16:27:00,-73.9589283,-40.7749534,-73.9656637,-40.7903601
2,2013-11-18 16:27:00,-73.986393,-40.745921,-73.9748157,-40.7359375
5,2013-11-18 16:27:00,-73.9676935,-40.8021615,-73.976449,-40.7908141
1,2013-11-18 16:27:00,-73.9977608,-40.7564882,-73.861484,-40.7673064
1,2013-11-18 16:27:00,-73.9739803,-40.7462252,-73.975343,-40.741274
1,2013-11-18 16:27:00,-73.975558,-40.752116,-73.9620783,-40.7554418
1,2013-11-18 16:27:00,-73.9687465,-40.7641041,-73.969431,-40.753624
1,2013-11-18 16:27:00,-73.987892,-40.75475,-73.976289,-40.759787
1,2013-11-18 16:27:00,-73.995812,-40.72918,-73.982727,-40.745181
1,2013-11-18 16:27:00,-73.997007,-40.742228,-73.9907524,-40.734816
1,2013-11-18 16:27:00,-73.9840467,-40.7614285,-73.99111,-40.750319
1,2013-11-18 16:27:00,-73.992079,-40.754091,-74.0060705,-40.7501781
5,2013-11-18 16:27:00,-73.986147,-40.743389,-73.9718586,-40.7629781
2,2013-11-18 16:27:00,-73.9815725,-40.7736018,-73.9901341,-40.7516588
1,2013-11-18 16:27:00,-73.9613336,-40.7742658,-73.9209836,-40.829565
1,2013-11-18 16:27:00,-73.9914181,-40.7702886,-74.005781,-40.725674
2,2013-11-18 16:27:00,-73.9522412,-40.7771924,-73.9507993,-40.7749252
5,2013-11-18 16:27:00,-73.998274,-40.735391,-74.0146425,-40.7113579
3,2013-11-18 16:27:00,-73.9723599,-40.7622894,-73.9601116,-40.7704223
5,2013-11-18 16:27:00,-73.967039,-40.772461,-73.977201,-40.758538
1,2013-11-18 16:27:00,-74.005291,-40.740024,-73.995593,-40.728194
1,2013-11-18 16:27:00,-73.9715574,-40.7602506,-73.979724,-40.746402
1,2013-11-18 16:27:00,-73.953034,-40.7801202,-73.9583631,-40.7688015
1,2013-11-18 16:27:00,-73.970533,-40.7590024,-73.99291,-40.747855
5,2013-11-18 16:27:00,-73.9872889,-40.750458,-73.998486,-40.745294
1,2013-11-18 16:27:00,-73.9749659,-40.7559569,-73.9457131,-40.7778572
5,2013-11-18 16:27:00,-73.9792861,-40.7528022,-73.99111,-40.750319
1,2013-11-18 16:27:00,-73.9706085,-40.7615514,-73.9630866,-40.7750035
1,2013-11-18 16:27:00,-73.9764349,-40.7882867,-73.965148,-40.775045
1,2013-11-18 16:27:00,-73.9967162,-40.725502,-74.0059578,-40.7401352
1,2013-11-18 16:27:00,-73.9522412,-40.7771924,-73.9614743,-40.798645
1,2013-11-18 16:27:01,-73.9674764,-40.7878713,-73.944597,-40.803228
1,2013-11-18 16:27:01,-74.009919,-40.721463,-74.000622,-40.719552
1,2013-11-18 16:27:04,-73.9778627,-40.7888872,-73.984174,-40.759841
1,2013-11-18 16:27:04,-73.973591,-40.7479204,-73.996413,-40.696131
2,2013-11-18 16:27:04,-73.9562677,-40.7872254,-73.9889506,-40.7634796
1,2013-11-18 16:27:04,-73.9954726,-40.7596264,-73.9872889,-40.750458
1,2013-11-18 16:27:04,-73.8665728,-40.7711454,-73.9971275,-40.7223037
1,2013-11-18 16:27:08,-74.004416,-40.742284,-74.009474,-40.710413
1,2013-11-18 16:27:08,-73.997862,-40.741056,-73.964325,-40.756381
1,2013-11-18 16:27:09,-73.976744,-40.759165,-73.9782029,-40.7513124
1,2013-11-18 16:27:09,-73.9816483,-40.7785905,-73.9793005,-40.7869293
1,2013-11-18 16:27:10,-73.995914,-40.732847,-74.008207,-40.730343
1,2013-11-18 16:27:10,-73.870419,-40.7735296,-73.9519248,-40.7871611
1,2013-11-18 16:27:10,-73.994297,-40.732165,-73.988787,-40.753517
1,2013-11-18 16:27:10,-73.9584018,-40.7756382,-73.975558,-40.752116
1,2013-11-18 16:27:10,-73.8713344,-40.7738377,-73.9691318,-40.7609292
1,2013-11-18 16:27:11,-73.968441,-40.770517,-73.980888,-40.753481
1,2013-11-18 16:27:12,-73.8625558,-40.7688802,-73.9781397,-40.763023
1,2013-11-18 16:27:12,-74.007238,-40.74347,-73.9954726,-40.7596264
1,2013-11-18 16:27:13,-73.9745531,-40.7832296,-73.9585501,-40.7840947
1,2013-11-18 16:27:13,-73.997341,-40.736668,-73.990518,-40.746038
1,2013-11-18 16:27:14,-73.9619051,-40.7954832,-73.9509262,-40.7858671
1,2013-11-18 16:27:15,-73.9607012,-40.7782718,-73.9560335,-40.7846666
1,2013-11-18 16:27:16,-73.9760403,-40.7514368,-73.987892,-40.75475
1,2013-11-18 16:27:16,-73.973465,-40.763659,-73.9589283,-40.7749534
1,2013-11-18 16:27:16,-73.9814414,-40.7635839,-73.991114,-40.733214
1,2013-11-18 16:27:17,-73.981952,-40.7778527,-73.9746797,-40.7908742
1,2013-11-18 16:27:18,-73.94477,-40.787442,-73.9783287,-40.7831525
1,2013-11-18 16:27:19,-73.974915,-40.761667,-73.981822,-40.752197
1,2013-11-18 16:27:20,-73.9670269,-40.7935423,-73.970054,-40.8022682
1,2013-11-18 16:27:20,-73.9719073,-40.7571246,-73.9865645,-40.7616583
1,2013-11-18 16:27:21,-73.9799375,-40.7547823,-73.9821288,-40.7830301
1,2013-11-18 16:27:21,-73.7882199,-40.6472485,-73.9656965,-40.7545043
2,2013-11-18 16:27:22,-73.985949,-40.746536,-73.9838932,-40.746494
1,2013-11-18 16:27:22,-73.984292,-40.7647761,-73.9820472,-40.7713558
3,2013-11-18 16:27:22,-73.9838503,-40.770478,-73.923623,-40.867818
1,2013-11-18 16:27:23,-73.9838932,-40.746494,-73.9672707,-40.7634817
1,2013-11-18 16:27:23,-73.9377842,-40.7969883,-73.94336,-40.776864
1,2013-11-18 16:27:23,-73.989011,-40.743796,-73.9999617,-40.7268923
1,2013-11-18 16:27:23,-73.982211,-40.740115,-73.9527605,-40.7647762
1,2013-11-18 16:27:23,-73.9676039,-40.7660762,-73.945728,-40.773622
1,2013-11-18 16:27:23,-73.980858,-40.729725,-73.9845088,-40.7369623
1,2013-11-18 16:27:23,-73.981312,-40.741351,-74.007483,-40.740942
1,2013-11-18 16:27:24,-73.997434,-40.741642,-73.9999617,-40.7268923
3,2013-11-18 16:27:25,-73.993813,-40.746618,-74.005269,-40.728853
1,2013-11-18 16:27:26,-73.7947703,-40.6447114,-73.9828256,-40.7633546
1,2013-11-18 16:27:27,-73.934306,-40.664495,-73.940931,-40.671126
1,2013-11-18 16:27:28,-73.8665728,-40.7711454,-73.97282,-40.75587
1,2013-11-18 16:27:30,-73.95175,-40.766012,-73.977722,-40.734041
1,2013-11-18 16:27:30,-73.99505,-40.734034,-74.010401,-40.718802
2,2013-11-18 16:27:31,-73.9925251,-40.7534779,-73.9691318,-40.7609292
1,2013-11-18 16:27:31,-73.9873016,-40.7389006,-73.977655,-40.757912
1,2013-11-18 16:27:33,-73.99251,-40.724192,-73.9889916,-40.7188436
1,2013-11-18 16:27:33,-73.954817,-40.789205,-73.9558695,-40.776235
1,2013-11-18 16:27:33,-73.9648661,-40.7698389,-73.9778347,-40.7787275
2,2013-11-18 16:27:34,-73.9563633,-40.7815237,-73.9622579,-40.7729988
1,2013-11-18 16:27:34,-73.9782029,-40.7513124,-73.9684787,-40.7589518
1,2013-11-18 16:27:34,-73.99684,-40.737361,-73.998274,-40.735391
1,2013-11-18 16:27:35,-73.9641825,-40.7703607,-73.9678348,-40.765354
1,2013-11-18 16:27:35,-73.9583191,-40.7815366,-73.994262,-40.746004
1,2013-11-18 16:27:36,-73.7808766,-40.645095,-73.994709,-40.745383
1,2013-11-18 16:27:36,-73.984529,-40.742708,-74.0081946,-40.749344
1,2013-11-18 16:27:37,-73.9753854,-40.7494797,-73.9537477,-40.7668547
1,2013-11-18 16:27:38,-74.000647,-40.73723,-73.9607424,-40.7093927
2,2013-11-18 16:27:40,-73.9874756,-40.7809753,-73.9874756,-40.7809753
1,2013-11-18 16:27:40,-73.9922886,-40.7252502,-73.9871818,-40.7332927
2,2013-11-18 16:27:40,-73.9907524,-40.734816,-73.9809087,-40.7378801
1,2013-11-18 16:27:40,-73.9934649,-40.7216124,-74.002982,-40.723308
1,2013-11-18 16:27:40,-73.8665728,-40.7711454,-73.913897,-40.759818
1,2013-11-18 16:27:40,-73.9733589,-40.6409411,-74.009988,-40.709806
1,2013-11-18 16:27:41,-73.965291,-40.7593108,-73.979057,-40.761771
1,2013-11-18 16:27:43,-73.9691318,-40.7609292,-73.980036,-40.765521
1,2013-11-18 16:27:43,-73.9939499,-40.7515228,-73.984596,-40.754177
1,2013-11-18 16:27:44,-73.9802031,-40.7754797,-73.8659742,-40.7711808
1,2013-11-18 16:27:44,-73.9984031,-40.7261225,-73.964786,-40.755756
1,2013-11-18 16:27:45,-73.7898948,-40.6468309,-74.0148736,-40.7094167
1,2013-11-18 16:27:45,-73.9575618,-40.7794356,-73.9526675,-40.7866018
1,2013-11-18 16:27:45,-73.960607,-40.761488,-73.9891546,-40.7430424
3,2013-11-18 16:27:45,-73.985286,-40.723649,-73.9574044,-40.7827919
1,2013-11-18 16:27:45,-74.0152255,-40.7160242,-73.9957492,-40.7490521
1,2013-11-18 16:27:45,-73.9485053,-40.7823112,-73.966136,-40.8047848
1,2013-11-18 16:27:45,-73.7876196,-40.647529,-73.86124,-40.7299146
4,2013-11-18 16:27:46,-73.973968,-40.762967,-73.98456,-40.748439
1,2013-11-18 16:27:46,-73.9862156,-40.7346191,-73.9803529,-40.730428
1,2013-11-18 16:27:46,-73.995446,-40.739272,-73.9357393,-40.6864276
1,2013-11-18 16:27:48,-73.978116,-40.757284,-73.987746,-40.744066
2,2013-11-18 16:27:48,-73.9686697,-40.7673451,-73.9635486,-40.7743723
2,2013-11-18 16:27:48,-73.9819972,-40.7676883,-73.958175,-40.733426
1,2013-11-18 16:27:49,-73.9999617,-40.7268923,-73.9782887,-40.751349
2,2013-11-18 16:27:49,-73.7808766,-40.645095,-73.983282,-40.672796
1,2013-11-18 16:27:49,-73.993813,-40.746618,-73.9872889,-40.750458
1,2013-11-18 16:27:50,-73.9880799,-40.7697676,-73.9846345,-40.7592117
1,2013-11-18 16:27:50,-73.870419,-40.7735296,-73.982912,-40.742026
1,2013-11-18 16:27:51,-73.984344,-40.745861,-73.9792861,-40.7528022
1,2013-11-18 16:27:51,-73.988787,-40.753517,-73.9874753,-40.7604088
1,2013-11-18 16:27:51,-73.98209,-40.7746427,-73.9828071,-40.7617189
1,2013-11-18 16:27:52,-73.9906194,-40.7509969,-73.997862,-40.741056
1,2013-11-18 16:27:52,-73.974935,-40.7501,-73.9578668,-40.765245
2,2013-11-18 16:27:53,-73.99007,-40.74088,-73.9962976,-40.7533937
2,2013-11-18 16:27:54,-73.985552,-40.7579667,-73.962292,-40.709921
2,2013-11-18 16:27:54,-74.008554,-40.733401,-74.0042976,-40.752641
1,2013-11-18 16:27:54,-73.9848067,-40.7601058,-73.9622107,-40.7704245
1,2013-11-18 16:27:55,-73.9472798,-40.7709413,-73.960279,-40.757197
