licence,capacity,start_time,startX,startY 
2013009460,4,2013-11-18 15:10:20,-73.9547388,-40.7833046
2013010752,4,2013-11-18 15:10:20,-73.985046,-40.747773
2013007466,4,2013-11-18 15:10:20,-73.975343,-40.741274
2013001904,4,2013-11-18 15:10:20,-73.9547388,-40.7833046
2013010566,5,2013-11-18 15:10:20,-74.009668,-40.712725
2013004603,4,2013-11-18 15:10:20,-73.7891592,-40.6425836
2013004734,6,2013-11-18 15:10:20,-73.939018,-40.810856
2013005982,4,2013-11-18 15:10:20,-73.9532121,-40.7885301
2013006211,4,2013-11-18 15:10:21,-73.988729,-40.745286
2013007205,5,2013-11-18 15:10:21,-73.984118,-40.754842
2013001251,5,2013-11-18 15:10:22,-74.0028201,-40.7336146
2013000972,4,2013-11-18 15:10:23,-73.9620316,-40.7737343
2013006547,4,2013-11-18 15:10:23,-73.9805314,-40.7648393
2013005755,4,2013-11-18 15:10:24,-73.953672,-40.787901
2013010160,5,2013-11-18 15:10:24,-74.005781,-40.725674
2013007436,4,2013-11-18 15:10:25,-73.985947,-40.752317
2013012514,4,2013-11-18 15:10:25,-73.9799051,-40.7838162
2013000328,4,2013-11-18 15:10:25,-74.009866,-40.705797
2013011150,4,2013-11-18 15:10:27,-73.942913,-40.777493
2013008613,4,2013-11-18 15:10:27,-73.986399,-40.7517
2013008816,4,2013-11-18 15:10:27,-73.9844842,-40.7798073
2013006709,4,2013-11-18 15:10:27,-73.9781397,-40.763023
2013008246,4,2013-11-18 15:10:28,-73.816817,-40.707919
2013000941,4,2013-11-18 15:10:28,-73.8713344,-40.7738377
2013010039,4,2013-11-18 15:10:30,-73.990974,-40.718348
2013012269,4,2013-11-18 15:10:30,-73.961522,-40.760231
2013011316,5,2013-11-18 15:10:31,-73.9686338,-40.7616111
2013001289,4,2013-11-18 15:10:31,-73.974044,-40.747296
2013012655,4,2013-11-18 15:10:32,-73.9537187,-40.782055
2013010455,4,2013-11-18 15:10:32,-74.010846,-40.708797
2013011693,4,2013-11-18 15:10:32,-73.9766802,-40.7650275
2013013202,5,2013-11-18 15:10:33,-73.9582529,-40.7729692
2013010672,5,2013-11-18 15:10:33,-73.9896878,-40.7522886
2013004610,4,2013-11-18 15:10:35,-73.992463,-40.748469
2013006020,4,2013-11-18 15:10:35,-73.9647558,-40.764057
2013010845,4,2013-11-18 15:10:35,-74.008996,-40.706953
2013000684,4,2013-11-18 15:10:36,-73.9781397,-40.763023
2013001376,4,2013-11-18 15:10:36,-73.9877652,-40.7497921
2013011113,4,2013-11-18 15:10:37,-73.9782897,-40.7515144
2013005588,4,2013-11-18 15:10:37,-73.991563,-40.749706
2013012002,4,2013-11-18 15:10:37,-73.9656965,-40.7545043
2013004868,4,2013-11-18 15:10:38,-73.9744567,-40.7507556
2013009068,5,2013-11-18 15:10:38,-73.9713198,-40.7609688
2013009311,4,2013-11-18 15:10:38,-73.9548817,-40.7639862
2013006236,4,2013-11-18 15:10:39,-73.9871818,-40.7332927
2013003201,5,2013-11-18 15:10:39,-73.95516,-40.764918
2013003669,3,2013-11-18 15:10:40,-73.9457131,-40.7778572
2013010000,4,2013-11-18 15:10:40,-73.9744567,-40.7507556
2013000771,4,2013-11-18 15:10:41,-73.9657832,-40.7586317
2013009580,4,2013-11-18 15:10:41,-73.962303,-40.778947
2013004697,4,2013-11-18 15:10:42,-73.980112,-40.770529
2013000377,4,2013-11-18 15:10:42,-73.973465,-40.763659
2013005084,4,2013-11-18 15:10:42,-73.973045,-40.752692
2013006804,4,2013-11-18 15:10:42,-73.9717687,-40.7921252
2013007807,4,2013-11-18 15:10:44,-73.9795907,-40.7845582
2013003927,5,2013-11-18 15:10:44,-74.01007,-40.720755
2013003453,4,2013-11-18 15:10:45,-73.978332,-40.7541
2013001277,5,2013-11-18 15:10:45,-73.973512,-40.743782
2013003066,4,2013-11-18 15:10:45,-73.989168,-40.688615
2013001707,4,2013-11-18 15:10:46,-74.010968,-40.716303
2013010876,4,2013-11-18 15:10:46,-74.010465,-40.711535
2013005036,4,2013-11-18 15:10:47,-73.962472,-40.7671877
2013004690,4,2013-11-18 15:10:47,-73.993359,-40.747235
2013009021,4,2013-11-18 15:10:48,-73.973276,-40.755243
2013011096,4,2013-11-18 15:10:48,-73.9724703,-40.758999
2013005698,4,2013-11-18 15:10:48,-73.9818975,-40.7629646
2013000697,4,2013-11-18 15:10:48,-73.9786487,-40.7858192
2013001288,4,2013-11-18 15:10:49,-73.9611216,-40.7749849
2013007804,4,2013-11-18 15:10:49,-74.00143,-40.751445
2013002715,4,2013-11-18 15:10:49,-73.949374,-40.776876
2013005428,4,2013-11-18 15:10:49,-73.9583242,-40.7646126
2013004355,5,2013-11-18 15:10:50,-73.9899192,-40.7344614
2013005591,4,2013-11-18 15:10:51,-73.991375,-40.739088
2013004685,4,2013-11-18 15:10:51,-73.9775627,-40.7520707
2013006544,4,2013-11-18 15:10:52,-73.987726,-40.738317
2013011502,4,2013-11-18 15:10:52,-73.982473,-40.748432
2013006529,4,2013-11-18 15:10:52,-73.9638711,-40.7570079
2013005271,4,2013-11-18 15:10:52,-74.003122,-40.726878
2013005018,5,2013-11-18 15:10:53,-73.9507426,-40.7832595
2013003195,4,2013-11-18 15:10:53,-73.977655,-40.757912
2013005363,5,2013-11-18 15:10:53,-74.015825,-40.7115217
2013008347,5,2013-11-18 15:10:53,-73.985428,-40.741471
2013007073,4,2013-11-18 15:10:53,-73.8659742,-40.7711808
2013000702,5,2013-11-18 15:10:53,-73.9884895,-40.7641124
2013005049,4,2013-11-18 15:10:53,-73.986013,-40.7573404
2013008389,4,2013-11-18 15:10:54,-73.971648,-40.766143
2013001355,5,2013-11-18 15:10:54,-73.9805314,-40.7648393
2013010163,4,2013-11-18 15:10:55,-73.975831,-40.760418
2013000210,4,2013-11-18 15:10:56,-73.9760403,-40.7514368
2013012847,4,2013-11-18 15:10:56,-73.9698766,-40.7629524
2013008395,4,2013-11-18 15:10:56,-73.969431,-40.753624
2013006559,5,2013-11-18 15:10:56,-74.0133531,-40.7165773
2013004577,4,2013-11-18 15:10:57,-73.7808766,-40.645095
2013006520,5,2013-11-18 15:10:57,-74.0059578,-40.7401352
2013004298,5,2013-11-18 15:10:57,-73.7906294,-40.6441933
2013011061,5,2013-11-18 15:10:57,-73.9885656,-40.7691032
2013001229,4,2013-11-18 15:10:58,-73.983536,-40.7300191
2013001298,4,2013-11-18 15:10:58,-73.9838932,-40.746494
2013001296,4,2013-11-18 15:10:58,-73.9875847,-40.7653543
2013004705,4,2013-11-18 15:10:58,-73.980036,-40.765521
2013004985,4,2013-11-18 15:10:59,-73.9780038,-40.7863907
2013012699,4,2013-11-18 15:10:59,-73.9699167,-40.752956
2013000777,4,2013-11-18 15:10:59,-74.0119281,-40.7028291
2013007668,6,2013-11-18 15:10:59,-73.9537477,-40.7668547
2013011889,3,2013-11-18 15:11:00,-73.8624542,-40.7686613
2013010484,2,2013-11-18 15:11:00,-73.9995234,-40.7336634
2013007862,2,2013-11-18 15:11:00,-73.974915,-40.761667
2013002975,6,2013-11-18 15:11:00,-73.9557686,-40.7879101
2013010168,6,2013-11-18 15:11:00,-73.973465,-40.763659
2013009755,5,2013-11-18 15:11:00,-73.9818975,-40.7629646
2013002101,5,2013-11-18 15:11:00,-73.994593,-40.740442
2013003653,3,2013-11-18 15:11:00,-73.9758337,-40.7488648
2013002004,5,2013-11-18 15:11:00,-73.981822,-40.752197
2013011278,1,2013-11-18 15:11:00,-73.9569348,-40.766522
2013002107,3,2013-11-18 15:11:00,-73.7808766,-40.645095
2013002232,6,2013-11-18 15:11:00,-73.9570636,-40.7801184
2013000869,6,2013-11-18 15:11:00,-73.995874,-40.738686
2013000040,2,2013-11-18 15:11:00,-73.9916837,-40.7597281
2013001148,6,2013-11-18 15:11:00,-73.9840861,-40.7375427
2013004905,6,2013-11-18 15:11:00,-73.9839987,-40.729373
2013012252,2,2013-11-18 15:11:00,-73.9512052,-40.7826258
2013005881,6,2013-11-18 15:11:00,-73.991798,-40.738504
2013004441,6,2013-11-18 15:11:00,-73.9517206,-40.7879028
2013004480,6,2013-11-18 15:11:00,-74.010465,-40.711535
2013001854,6,2013-11-18 15:11:00,-73.9803082,-40.7344247
2013005105,2,2013-11-18 15:11:00,-73.992805,-40.742901
2013005240,2,2013-11-18 15:11:00,-73.9719073,-40.7571246
2013012399,4,2013-11-18 15:11:00,-73.9656637,-40.7903601
2013001496,2,2013-11-18 15:11:00,-73.975831,-40.760418
2013004449,6,2013-11-18 15:11:00,-73.9704968,-40.7648423
2013004430,2,2013-11-18 15:11:00,-73.992139,-40.7591031
2013004396,6,2013-11-18 15:11:00,-73.9939499,-40.7515228
2013009816,6,2013-11-18 15:11:00,-73.989916,-40.735349
2013002949,3,2013-11-18 15:11:00,-74.004653,-40.747023
2013005447,4,2013-11-18 15:11:00,-73.992079,-40.754091
2013010188,4,2013-11-18 15:11:00,-73.981109,-40.744498
2013002587,2,2013-11-18 15:11:00,-73.973465,-40.763659
2013005171,2,2013-11-18 15:11:00,-73.96586,-40.8054906
2013009306,1,2013-11-18 15:11:00,-73.995161,-40.744763
2013005207,1,2013-11-18 15:11:00,-73.9852319,-40.7685835
2013007513,6,2013-11-18 15:11:00,-74.007544,-40.715433
2013000465,2,2013-11-18 15:11:00,-73.979483,-40.755405
2013002906,6,2013-11-18 15:11:00,-74.0025244,-40.739755
2013000906,6,2013-11-18 15:11:00,-73.9939499,-40.7515228
2013012866,6,2013-11-18 15:11:00,-73.986176,-40.726409
2013007725,5,2013-11-18 15:11:00,-73.9812259,-40.7809783
2013012381,4,2013-11-18 15:11:00,-73.9763707,-40.7441069
2013010123,5,2013-11-18 15:11:00,-73.995593,-40.728194
2013002211,3,2013-11-18 15:11:00,-74.005545,-40.727157
2013007154,6,2013-11-18 15:11:00,-73.9776851,-40.7636462
2013006967,4,2013-11-18 15:11:00,-73.989243,-40.752895
2013000899,6,2013-11-18 15:11:00,-73.8746247,-40.7738171
2013002871,2,2013-11-18 15:11:00,-74.014999,-40.718124
2013001556,4,2013-11-18 15:11:00,-73.9574044,-40.7827919
2013009284,3,2013-11-18 15:11:00,-73.9731358,-40.7851707
2013001461,2,2013-11-18 15:11:00,-73.9872889,-40.750458
2013004442,6,2013-11-18 15:11:00,-73.9970954,-40.7472035
2013006114,3,2013-11-18 15:11:00,-73.981952,-40.7778527
2013001505,5,2013-11-18 15:11:00,-73.9613336,-40.7742658
2013006164,6,2013-11-18 15:11:00,-73.9959027,-40.7251608
2013007391,2,2013-11-18 15:11:00,-73.9752226,-40.7552254
2013004881,6,2013-11-18 15:11:00,-73.9746829,-40.7591101
2013001490,4,2013-11-18 15:11:00,-73.9967162,-40.725502
2013001492,5,2013-11-18 15:11:00,-73.987089,-40.753607
2013006699,3,2013-11-18 15:11:00,-73.981109,-40.744498
2013008757,6,2013-11-18 15:11:00,-73.9722592,-40.7965558
2013012536,2,2013-11-18 15:11:00,-73.9588646,-40.7681151
2013007510,4,2013-11-18 15:11:00,-73.9559988,-40.7678043
2013004131,6,2013-11-18 15:11:00,-73.9871386,-40.7659666
2013000305,6,2013-11-18 15:11:00,-73.8803343,-40.7699677
2013002574,6,2013-11-18 15:11:00,-73.991563,-40.749706
2013007518,2,2013-11-18 15:11:00,-74.005781,-40.725674
2013007703,6,2013-11-18 15:11:00,-74.00236613333333,-40.7602393
2013006646,2,2013-11-18 15:11:00,-73.9866698,-40.76661
2013000863,6,2013-11-18 15:11:00,-73.7880273,-40.6417125
2013008835,6,2013-11-18 15:11:00,-73.984596,-40.754177
2013000270,3,2013-11-18 15:11:00,-73.956945,-40.783417
2013005066,4,2013-11-18 15:11:00,-73.9854922,-40.747168
2013005817,6,2013-11-18 15:11:00,-73.991375,-40.739088
2013003712,3,2013-11-18 15:11:00,-73.9741855,-40.7939616
2013005257,4,2013-11-18 15:11:00,-73.955613,-40.7642941
2013010665,3,2013-11-18 15:11:00,-73.952341,-40.783937
2013011661,5,2013-11-18 15:11:00,-73.9636198,-40.7684845
2013008430,2,2013-11-18 15:11:00,-74.0122131,-40.72474306666667
2013003015,2,2013-11-18 15:11:00,-73.9606918,-40.7656116
2013002180,6,2013-11-18 15:11:00,-73.990726,-40.755951
2013006972,2,2013-11-18 15:11:00,-73.9830719,-40.7817679
2013005180,5,2013-11-18 15:11:00,-73.982267,-40.73602
2013001517,4,2013-11-18 15:11:00,-73.7891592,-40.6425836
2013012340,4,2013-11-18 15:11:00,-73.9879839,-40.7408836
2013004135,3,2013-11-18 15:11:00,-74.00236613333333,-40.7602393
2013007282,5,2013-11-18 15:11:00,-73.9536184,-40.7852953
2013012192,6,2013-11-18 15:11:00,-73.9731439,-40.7584614
2013002186,6,2013-11-18 15:11:00,-73.984941,-40.732347
2013004507,6,2013-11-18 15:11:00,-73.9576385,-40.7853451
2013011428,2,2013-11-18 15:11:00,-73.7912621,-40.6458887
2013000845,3,2013-11-18 15:11:00,-73.9783164,-40.778067
2013007566,4,2013-11-18 15:11:00,-73.98612,-40.73764
2013001401,2,2013-11-18 15:11:00,-73.978116,-40.757284
2013002826,6,2013-11-18 15:11:00,-74.0159512,-40.7151089
2013010245,5,2013-11-18 15:11:00,-73.9575618,-40.7794356
2013012335,3,2013-11-18 15:11:00,-73.970533,-40.7590024
2013005550,6,2013-11-18 15:11:00,-73.9804176,-40.7599106
2013007564,2,2013-11-18 15:11:00,-73.991921,-40.731166
2013008841,6,2013-11-18 15:11:00,-73.9629223,-40.7583127
2013013306,5,2013-11-18 15:11:00,-73.9584859,-40.778169
2013004546,4,2013-11-18 15:11:00,-73.9955449,-40.7646309
2013004050,2,2013-11-18 15:11:00,-73.990945,-40.739673
2013003695,2,2013-11-18 15:11:00,-73.978116,-40.757284
2013012497,2,2013-11-18 15:11:00,-73.992318,-40.743568
2013009935,6,2013-11-18 15:11:00,-73.977201,-40.758538
2013004166,6,2013-11-18 15:11:00,-73.981848,-40.766287
2013011516,6,2013-11-18 15:11:00,-73.9607795,-40.7723778
2013010485,6,2013-11-18 15:11:00,-73.976289,-40.759787
2013002235,5,2013-11-18 15:11:00,-73.9570093,-40.7775459
2013008733,5,2013-11-18 15:11:00,-73.9386001,-40.7580065
2013000621,4,2013-11-18 15:11:00,-73.9834027,-40.7710881
2013010917,6,2013-11-18 15:11:00,-73.973571,-40.779478
2013007121,4,2013-11-18 15:11:00,-74.0021357,-40.7151767
2013000833,6,2013-11-18 15:11:00,-73.9719073,-40.7571246
2013011871,3,2013-11-18 15:11:00,-73.986013,-40.7573404
2013008326,2,2013-11-18 15:11:00,-73.995018,-40.73986
2013004171,1,2013-11-18 15:11:00,-74.007097,-40.715998
2013007509,6,2013-11-18 15:11:00,-73.9574143,-40.770106
2013005129,5,2013-11-18 15:11:00,-73.9689347,-40.7909308
2013012500,6,2013-11-18 15:11:00,-73.994262,-40.746004
2013010254,5,2013-11-18 15:11:00,-73.9554459,-40.7827842
2013013313,4,2013-11-18 15:11:00,-73.9545593,-40.7740155
2013002121,5,2013-11-18 15:11:00,-73.9731358,-40.7851707
2013009864,6,2013-11-18 15:11:00,-73.8665728,-40.7711454
2013006877,6,2013-11-18 15:11:00,-73.9692037,-40.7634774
2013010591,5,2013-11-18 15:11:00,-73.8739364,-40.7737968
2013011685,5,2013-11-18 15:11:00,-73.8659742,-40.7711808
2013000589,2,2013-11-18 15:11:00,-73.9753854,-40.7494797
2013000367,4,2013-11-18 15:11:00,-74.007557,-40.72584
2013002499,4,2013-11-18 15:11:00,-73.98209,-40.7746427
2013003418,2,2013-11-18 15:11:00,-74.006407,-40.733054
2013011821,3,2013-11-18 15:11:00,-73.973968,-40.762967
2013002187,4,2013-11-18 15:11:00,-73.9699167,-40.752956
2013001547,4,2013-11-18 15:11:00,-74.0051067,-40.7463948
2013013399,6,2013-11-18 15:11:00,-73.985488,-40.752935
2013011237,6,2013-11-18 15:11:00,-73.9901341,-40.7516588
2013003385,6,2013-11-18 15:11:00,-73.9541598,-40.7872313
2013004886,6,2013-11-18 15:11:00,-74.0025244,-40.739755
2013009281,6,2013-11-18 15:11:00,-74.004168,-40.74769
2013002415,5,2013-11-18 15:11:01,-73.9683196,-40.7998293
2013013098,4,2013-11-18 15:11:02,-73.9759823,-40.7812676
2013004350,5,2013-11-18 15:11:02,-74.005545,-40.727157
2013009613,4,2013-11-18 15:11:02,-73.982724,-40.750959
2013012102,4,2013-11-18 15:11:02,-73.9610636,-40.7608639
2013000310,4,2013-11-18 15:11:03,-73.982211,-40.740115
2013000181,5,2013-11-18 15:11:04,-73.980036,-40.765521
2013000223,4,2013-11-18 15:11:05,-73.9556525,-40.7820524
2013001564,5,2013-11-18 15:11:05,-73.95185,-40.7694519
2013001373,4,2013-11-18 15:11:05,-73.9485506,-40.7739762
2013001566,4,2013-11-18 15:11:06,-73.9512608,-40.7742922
2013009225,3,2013-11-18 15:11:06,-73.9570636,-40.7801184
2013003155,4,2013-11-18 15:11:06,-73.9485506,-40.7739762
2013011613,4,2013-11-18 15:11:06,-73.975831,-40.760418
2013000699,4,2013-11-18 15:11:07,-73.9527214,-40.7723305
2013004360,4,2013-11-18 15:11:07,-73.9554459,-40.7827842
2013008601,4,2013-11-18 15:11:07,-73.9542477,-40.7661654
2013004275,4,2013-11-18 15:11:07,-73.9657798,-40.7685831
2013001980,4,2013-11-18 15:11:09,-73.977603,-40.738172
2013005082,4,2013-11-18 15:11:09,-74.009668,-40.712725
2013002364,5,2013-11-18 15:11:09,-73.979076,-40.766876
2013010501,4,2013-11-18 15:11:10,-73.96524,-40.75513
2013012845,4,2013-11-18 15:11:10,-73.9967162,-40.725502
2013004693,4,2013-11-18 15:11:10,-73.975343,-40.741274
2013007001,4,2013-11-18 15:11:10,-73.9805809,-40.7832069
2013007824,4,2013-11-18 15:11:11,-73.9703031,-40.7890547
2013003048,5,2013-11-18 15:11:11,-73.997226,-40.684298
2013009526,4,2013-11-18 15:11:12,-73.978116,-40.757284
2013004648,4,2013-11-18 15:11:13,-73.967727,-40.762851
2013010523,5,2013-11-18 15:11:13,-74.005498,-40.720328
2013001657,4,2013-11-18 15:11:13,-73.967994,-40.771147
2013004996,4,2013-11-18 15:11:13,-73.9980073,-40.7459513
2013003522,4,2013-11-18 15:11:14,-73.9550916,-40.7801739
2013007791,4,2013-11-18 15:11:14,-73.9557686,-40.7879101
2013005372,4,2013-11-18 15:11:14,-73.9829418,-40.7717239
2013007595,4,2013-11-18 15:11:14,-73.9582529,-40.7729692
2013007231,4,2013-11-18 15:11:14,-73.9811523,-40.7792635
2013013228,4,2013-11-18 15:11:15,-73.8625558,-40.7688802
2013010162,4,2013-11-18 15:11:17,-73.9861046,-40.7622893
2013005923,4,2013-11-18 15:11:17,-73.9602312,-40.7662424
2013001988,4,2013-11-18 15:11:17,-73.9620184,-40.7678094
2013005347,4,2013-11-18 15:11:18,-73.975558,-40.752116
2013012091,5,2013-11-18 15:11:18,-73.975831,-40.760418
2013011784,4,2013-11-18 15:11:18,-73.9866753,-40.7024233
2013008368,3,2013-11-18 15:11:19,-73.980739,-40.7338233
2013006721,5,2013-11-18 15:11:20,-73.9527041,-40.7765623
2013007232,4,2013-11-18 15:11:20,-73.9792861,-40.7528022
2013011904,4,2013-11-18 15:11:20,-73.9871818,-40.7332927
2013004659,4,2013-11-18 15:11:20,-73.981952,-40.7778527
2013005307,4,2013-11-18 15:11:20,-74.008832,-40.713796
2013004248,5,2013-11-18 15:11:21,-73.987089,-40.753607
2013009545,4,2013-11-18 15:11:21,-73.9696237,-40.7602528
2013008090,4,2013-11-18 15:11:22,-73.962432,-40.758981
2013002296,4,2013-11-18 15:11:22,-73.966128,-40.76218
2013003180,4,2013-11-18 15:11:22,-73.998812,-40.723021
2013007253,4,2013-11-18 15:11:22,-73.9964573,-40.7633783
2013009480,4,2013-11-18 15:11:24,-73.9630866,-40.7750035
2013007270,4,2013-11-18 15:11:25,-73.980739,-40.7338233
2013005293,4,2013-11-18 15:11:25,-73.9821288,-40.7830301
2013006219,4,2013-11-18 15:11:25,-73.9846345,-40.7592117
2013005067,4,2013-11-18 15:11:25,-74.00236613333333,-40.7602393
2013003603,4,2013-11-18 15:11:26,-73.9934597,-40.7521958
2013006032,4,2013-11-18 15:11:27,-73.985879,-40.740853
2013007044,4,2013-11-18 15:11:27,-73.986458,-40.75671
2013003044,4,2013-11-18 15:11:27,-73.9821224,-40.7738325
2013002023,4,2013-11-18 15:11:27,-74.0168213,-40.7051191
2013003452,4,2013-11-18 15:11:28,-73.973045,-40.752692
2013007441,4,2013-11-18 15:11:30,-73.9871818,-40.7332927
2013000211,5,2013-11-18 15:11:30,-73.9963075,-40.7558397
2013003053,4,2013-11-18 15:11:30,-73.981123,-40.750282
2013012417,4,2013-11-18 15:11:31,-73.9584859,-40.778169
2013008923,4,2013-11-18 15:11:31,-73.998812,-40.723021
2013008604,4,2013-11-18 15:11:31,-74.005545,-40.727157
2013012958,4,2013-11-18 15:11:32,-73.9537477,-40.7668547
2013006308,3,2013-11-18 15:11:32,-73.9570093,-40.7775459
2013000509,4,2013-11-18 15:11:33,-73.9810814,-40.7210227
2013002434,4,2013-11-18 15:11:33,-73.998486,-40.745294
2013002305,4,2013-11-18 15:11:33,-73.9970673,-40.7545848
2013008394,4,2013-11-18 15:11:33,-73.978116,-40.757284
2013007854,4,2013-11-18 15:11:33,-73.9611049,-40.7690611
2013002359,4,2013-11-18 15:11:34,-73.9781397,-40.763023
2013008110,4,2013-11-18 15:11:34,-73.9964573,-40.7633783
2013003466,4,2013-11-18 15:11:34,-73.9917953,-40.7646694
2013009074,4,2013-11-18 15:11:34,-74.01007,-40.720755
2013009401,5,2013-11-18 15:11:35,-73.9845088,-40.7369623
2013003337,4,2013-11-18 15:11:35,-73.996204,-40.7484275
2013008950,5,2013-11-18 15:11:36,-73.9797549,-40.7811846
2013010402,4,2013-11-18 15:11:36,-74.0115825,-40.7035187
2013009600,5,2013-11-18 15:11:36,-73.9685157,-40.764823
2013002730,4,2013-11-18 15:11:36,-73.9866818,-40.7339792
2013002758,5,2013-11-18 15:11:37,-73.9715574,-40.7602506
2013003613,4,2013-11-18 15:11:37,-73.9682154,-40.7679674
2013004930,4,2013-11-18 15:11:38,-73.7808766,-40.645095
2013004279,4,2013-11-18 15:11:38,-73.9670269,-40.7935423
2013004754,4,2013-11-18 15:11:38,-73.982557,-40.7313565
2013006306,4,2013-11-18 15:11:38,-73.9560335,-40.7846666
2013009025,4,2013-11-18 15:11:39,-73.9901689,-40.7006381
2013001037,4,2013-11-18 15:11:39,-73.9805314,-40.7648393
2013001570,4,2013-11-18 15:11:39,-73.7842776,-40.6436338
2013010954,4,2013-11-18 15:11:40,-73.9742235,-40.7597393
2013013115,5,2013-11-18 15:11:41,-73.9855518,-40.7219224
2013011804,4,2013-11-18 15:11:41,-73.951743,-40.777875
2013009827,5,2013-11-18 15:11:42,-74.0132406,-40.7058713
2013001002,4,2013-11-18 15:11:42,-73.9564889,-40.7840414
2013007781,4,2013-11-18 15:11:42,-73.973636,-40.76457
2013007421,5,2013-11-18 15:11:43,-73.8635875,-40.7693423
2013012681,5,2013-11-18 15:11:44,-73.9822255,-40.7683169
2013012251,4,2013-11-18 15:11:44,-73.984076,-40.749102
2013004931,4,2013-11-18 15:11:44,-73.9751347,-40.7584861
2013009224,4,2013-11-18 15:11:44,-74.001884,-40.719398
2013000541,3,2013-11-18 15:11:44,-73.8625558,-40.7688802
2013010179,4,2013-11-18 15:11:44,-73.984596,-40.754177
2013002340,4,2013-11-18 15:11:45,-73.990968,-40.745421
2013003898,4,2013-11-18 15:11:46,-73.870419,-40.7735296
2013008501,4,2013-11-18 15:11:46,-73.991419,-40.744802
2013010019,5,2013-11-18 15:11:47,-73.9713198,-40.7609688
2013005385,4,2013-11-18 15:11:47,-73.9840467,-40.7614285
2013004262,4,2013-11-18 15:11:49,-73.9640743,-40.7678636
2013004736,4,2013-11-18 15:11:49,-73.999868,-40.7204322
2013007815,4,2013-11-18 15:11:50,-73.8739364,-40.7737968
2013010299,4,2013-11-18 15:11:50,-73.9846345,-40.7592117
2013011178,4,2013-11-18 15:11:51,-73.974044,-40.747296
2013006534,4,2013-11-18 15:11:51,-73.986222,-40.7672246
2013005678,1,2013-11-18 15:11:51,-73.9788008,-40.7774028
2013006481,1,2013-11-18 15:11:51,-73.9461966,-40.7729828
2013004850,4,2013-11-18 15:11:51,-74.0052181,-40.7059869
2013007029,4,2013-11-18 15:11:51,-73.992139,-40.7591031
2013010343,4,2013-11-18 15:11:54,-73.9874753,-40.7604088
2013008464,4,2013-11-18 15:11:54,-73.9731439,-40.7584614
2013005353,4,2013-11-18 15:11:55,-74.009462,-40.704545
2013002734,5,2013-11-18 15:11:55,-73.9574123,-40.7658676
2013008374,4,2013-11-18 15:11:56,-74.0119281,-40.7028291
2013009891,4,2013-11-18 15:11:57,-74.006407,-40.733054
2013001704,6,2013-11-18 15:11:57,-73.990945,-40.739673
2013006216,4,2013-11-18 15:11:58,-73.9970954,-40.7472035
2013003573,4,2013-11-18 15:11:58,-73.973465,-40.763659
2013012282,4,2013-11-18 15:11:59,-73.7898948,-40.6468309
2013007439,4,2013-11-18 15:11:59,-73.9715574,-40.7602506
2013008164,6,2013-11-18 15:12:00,-73.9444042,-40.7948104
2013010403,5,2013-11-18 15:12:00,-73.9709542,-40.7642198
2013004502,6,2013-11-18 15:12:00,-73.9707906,-40.7833496
2013005154,6,2013-11-18 15:12:00,-73.9820402,-40.7705153
2013005212,6,2013-11-18 15:12:00,-73.992654,-40.73733
2013011198,2,2013-11-18 15:12:00,-73.9879839,-40.7408836
2013005783,6,2013-11-18 15:12:00,-73.9476028,-40.7835456
2013003651,3,2013-11-18 15:12:00,-73.9591761,-40.7717042
2013012598,6,2013-11-18 15:12:00,-73.9859525,-40.7777918
2013002982,6,2013-11-18 15:12:00,-73.989045,-40.736546
2013007145,3,2013-11-18 15:12:00,-73.9656965,-40.7545043
2013011127,6,2013-11-18 15:12:00,-73.7803455,-40.6458846
2013012868,6,2013-11-18 15:12:00,-73.973636,-40.76457
2013006623,2,2013-11-18 15:12:00,-73.8746247,-40.7738171
2013011629,1,2013-11-18 15:12:00,-73.9831666,-40.7561419
2013007303,6,2013-11-18 15:12:00,-74.0059578,-40.7401352
2013008049,2,2013-11-18 15:12:00,-73.982724,-40.750959
2013002968,6,2013-11-18 15:12:00,-73.991563,-40.749706
2013008420,2,2013-11-18 15:12:00,-73.986359,-40.740196
2013008224,5,2013-11-18 15:12:00,-73.986147,-40.743389
2013000595,2,2013-11-18 15:12:00,-73.8739364,-40.7737968
2013008153,2,2013-11-18 15:12:00,-73.9970954,-40.7472035
2013009198,6,2013-11-18 15:12:00,-73.978332,-40.7541
2013001796,4,2013-11-18 15:12:00,-73.9416251,-40.7986157
2013011920,4,2013-11-18 15:12:00,-73.9881772,-40.7185902
2013012075,2,2013-11-18 15:12:00,-73.7880273,-40.6417125
2013007944,5,2013-11-18 15:12:00,-73.9541758,-40.7814292
2013005513,4,2013-11-18 15:12:00,-73.978116,-40.757284
2013007299,2,2013-11-18 15:12:00,-73.9977854,-40.7215815
2013002501,2,2013-11-18 15:12:00,-73.7842776,-40.6436338
2013000783,6,2013-11-18 15:12:00,-73.9819972,-40.7676883
2013011573,4,2013-11-18 15:12:00,-73.9507993,-40.7749252
2013007927,5,2013-11-18 15:12:00,-73.980395,-40.754155
2013000794,4,2013-11-18 15:12:00,-73.9611049,-40.7690611
2013010378,5,2013-11-18 15:12:00,-73.961839,-40.779584
2013009373,4,2013-11-18 15:12:00,-73.7883116,-40.6449688
2013005518,3,2013-11-18 15:12:00,-73.9613336,-40.7742658
2013010376,2,2013-11-18 15:12:00,-74.0034469,-40.7080775
