start_time,startX,startY 
2013-11-18 15:01:01,-73.991921,-40.731166
2013-11-18 15:01:01,-73.954817,-40.789205
2013-11-18 15:01:01,-73.9504398,-40.7865321
2013-11-18 15:01:02,-73.9652142,-40.7634317
2013-11-18 15:01:02,-73.981848,-40.766287
2013-11-18 15:01:03,-73.9402639,-40.7509709
2013-11-18 15:01:03,-73.9691318,-40.7609292
2013-11-18 15:01:03,-73.9622579,-40.7729988
2013-11-18 15:01:04,-73.949695,-40.796217
2013-11-18 15:01:04,-73.990518,-40.746038
2013-11-18 15:01:05,-73.983627,-40.743945
2013-11-18 15:01:06,-73.986013,-40.7573404
2013-11-18 15:01:06,-73.992841,-40.730079
2013-11-18 15:01:07,-73.9948451,-40.7502935
2013-11-18 15:01:07,-73.9616082,-40.7643653
2013-11-18 15:01:08,-73.9555856,-40.7794952
2013-11-18 15:01:08,-73.9578122,-40.7735731
2013-11-18 15:01:08,-74.0021986,-40.7296932
2013-11-18 15:01:08,-73.934743,-40.750979
2013-11-18 15:01:08,-73.969365,-40.769271
2013-11-18 15:01:08,-73.9822537,-40.7573902
2013-11-18 15:01:08,-73.9939499,-40.7515228
2013-11-18 15:01:09,-73.9984031,-40.7261225
2013-11-18 15:01:09,-73.9691318,-40.7609292
2013-11-18 15:01:09,-73.9288427,-40.814733
2013-11-18 15:01:10,-73.977196,-40.764324
2013-11-18 15:01:11,-73.9881523,-40.737729
2013-11-18 15:01:11,-73.9703031,-40.7890547
2013-11-18 15:01:11,-73.992225,-40.737917
2013-11-18 15:01:11,-73.952259,-40.733988
2013-11-18 15:01:12,-73.9753854,-40.7494797
2013-11-18 15:01:12,-74.009063,-40.710887
2013-11-18 15:01:12,-73.9681807,-40.7622356
2013-11-18 15:01:13,-73.9536285,-40.7752903
2013-11-18 15:01:13,-73.9806754,-40.7799234
2013-11-18 15:01:13,-73.995018,-40.73986
2013-11-18 15:01:13,-73.9828256,-40.7633546
2013-11-18 15:01:13,-73.981822,-40.752197
2013-11-18 15:01:14,-73.986359,-40.740196
2013-11-18 15:01:14,-73.9895128,-40.7678054
2013-11-18 15:01:15,-73.968936,-40.75833
2013-11-18 15:01:15,-73.9623681,-40.7948566
2013-11-18 15:01:15,-73.967039,-40.772461
2013-11-18 15:01:16,-73.9550916,-40.7801739
2013-11-18 15:01:16,-73.9847694,-40.7692182
2013-11-18 15:01:16,-74.005366,-40.740945
2013-11-18 15:01:16,-74.00794,-40.714927
2013-11-18 15:01:17,-73.992841,-40.730079
2013-11-18 15:01:17,-73.975591,-40.75786
2013-11-18 15:01:17,-73.9687465,-40.7641041
2013-11-18 15:01:17,-73.9549422,-40.7775056
2013-11-18 15:01:17,-73.8739364,-40.7737968
2013-11-18 15:01:17,-73.9733833,-40.7577472
2013-11-18 15:01:18,-73.945267,-40.774252
2013-11-18 15:01:18,-73.9699167,-40.752956
2013-11-18 15:01:18,-73.9873016,-40.7389006
2013-11-18 15:01:18,-73.9810182,-40.7676993
2013-11-18 15:01:18,-73.984941,-40.732347
2013-11-18 15:01:19,-73.979652,-40.771156
2013-11-18 15:01:19,-73.974044,-40.747296
2013-11-18 15:01:20,-73.9852319,-40.7685835
2013-11-18 15:01:20,-74.0137307,-40.7137083
2013-11-18 15:01:20,-73.8624542,-40.7686613
2013-11-18 15:01:20,-73.9728511,-40.7616152
2013-11-18 15:01:21,-73.9769665,-40.7559713
2013-11-18 15:01:21,-73.979077,-40.740393
2013-11-18 15:01:21,-73.964687,-40.775677
2013-11-18 15:01:21,-73.9610357,-40.8068259
2013-11-18 15:01:22,-73.9879285,-40.7597869
2013-11-18 15:01:22,-73.9542477,-40.7661654
2013-11-18 15:01:22,-73.9819937,-40.7654522
2013-11-18 15:01:23,-74.005545,-40.727157
2013-11-18 15:01:23,-73.9466301,-40.7766012
2013-11-18 15:01:23,-73.7898948,-40.6468309
2013-11-18 15:01:23,-73.9776851,-40.7636462
2013-11-18 15:01:24,-74.007203,-40.72805
2013-11-18 15:01:24,-73.9512608,-40.7742922
2013-11-18 15:01:24,-73.993747,-40.729008
2013-11-18 15:01:25,-73.98021,-40.780561
2013-11-18 15:01:25,-74.0119281,-40.7028291
2013-11-18 15:01:25,-73.998585,-40.724632
